"bluestock_fintech_—_nifty_100__|__profit_&_loss__|__1,276_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14
1004,PNB,Mar 2013,43071,12456,,,4310,27802,336,6786,27,5020,28,19
1005,PNB,Mar 2014,44958,16112,,,4710,28220,367,4969,29,3674,20,10
1006,PNB,Mar 2015,48710,18760,,,6175,31343,384,4397,24,3525,18,18
1007,PNB,Mar 2016,50804,27453,,,6100,34331,413,-5293,-31,-3510,-19,-2
1008,PNB,Mar 2017,48058,22533,,,9168,32722,430,1540,41,1239,6,0
1009,PNB,Mar 2018,48725,43345,,,8883,33530,581,-19849,-37,-12111,-44,0
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35,-9550,-21,0
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56,485,1,0
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38,2695,2,0
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19,3908,4,18
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35,3359,3,21
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35,9157,8,18
1016,PNB,TTM,116126,36345,,,15249,73977,0,21054,,14535,13,
1017,POWERGRID,Mar 2013,13081,2244,10837,83,966,2599,3428,5776,25,4313,5,31
1018,POWERGRID,Mar 2014,15555,2588,12967,83,725,3254,4079,6359,28,4548,5,30
1019,POWERGRID,Mar 2015,17540,2613,14927,85,731,4081,5173,6404,21,5046,5,21
1020,POWERGRID,Mar 2016,20652,2468,18184,88,656,5086,6182,7572,21,5959,6,20
1021,POWERGRID,Mar 2017,25697,3247,22450,87,933,6204,7722,9457,21,7451,8,31
1022,POWERGRID,Mar 2018,29954,3993,25961,87,4065,7324,9231,13471,39,8204,9,33
1023,POWERGRID,Mar 2019,35059,8140,26920,77,1505,8737,10541,9147,-10,10034,11,43
1024,POWERGRID,Mar 2020,37744,4858,32886,87,2820,9509,11607,14590,24,11059,12,47
1025,POWERGRID,Mar 2021,39640,4734,34906,88,769,8135,12039,15501,22,12036,13,52
1026,POWERGRID,Mar 2022,41622,5796,35826,86,4692,8036,12872,19610,14,16824,18,61
1027,POWERGRID,Mar 2023,45603,6028,39576,87,1093,9634,13333,17702,13,15420,17,67
1028,POWERGRID,Mar 2024,45843,6017,39826,87,556,8773,13095,18514,16,15573,17,67
1029,POWERGRID,TTM,45812,6577,39235,86,1886,8854,13045,19221,,15712,17,
1030,RECLTD,Mar 2013,13634,365,13270,97,4,8083,4,5186,26,3833,15,21
1031,RECLTD,Mar 2014,17223,572,16650,97,6,10035,5,6617,28,4741,18,20
1032,RECLTD,Mar 2015,20544,1149,19395,94,6,11840,8,7552,29,5344,20,20
1033,RECLTD,Mar 2016,24125,1680,22445,93,4,14282,20,8147,30,5691,22,30
1034,RECLTD,Mar 2017,24338,1888,22450,92,24,13462,40,8972,30,6313,24,30
1035,RECLTD,Mar 2018,22658,3379,19279,85,18,13333,7,5958,25,4451,17,41
1036,RECLTD,Mar 2019,25408,1702,23705,93,33,15639,8,8090,29,5741,22,38
1037,RECLTD,Mar 2020,29942,3981,25961,87,72,18991,12,7030,29,4972,19,44
1038,RECLTD,Mar 2021,35557,3292,32265,91,15,21489,11,10780,22,8378,32,30
1039,RECLTD,Mar 2022,39276,4838,34438,88,62,22051,18,12431,19,10036,38,30
1040,RECLTD,Mar 2023,39486,1858,37628,95,28,23733,24,13898,20,11167,42,30
1041,RECLTD,Mar 2024,47517,-366,47883,101,48,29948,24,17960,21,14145,54,30
1042,RECLTD,TTM,51490,630,50860,99,87,32075,24,18848,,14885,57,
1043,RELIANCE,Mar 2013,395957,362802,33155,8,7757,3463,11232,26217,20,20886,15,13
1044,RELIANCE,Mar 2014,433521,398586,34935,8,8865,3836,11201,28763,22,22548,16,12
1045,RELIANCE,Mar 2015,374372,336923,37449,10,8528,3316,11547,31114,24,23640,17,12
1046,RELIANCE,Mar 2016,272583,230802,41781,15,12212,3691,11565,38737,23,29861,22,10
1047,RELIANCE,Mar 2017,303954,257647,46307,15,9222,3849,11646,40034,25,29833,22,11
1048,RELIANCE,Mar 2018,390823,326508,64315,16,9869,8052,16706,49426,27,36080,27,10
1049,RELIANCE,Mar 2019,568337,484087,84250,15,8406,16495,20934,55227,28,39837,29,10
1050,RELIANCE,Mar 2020,596679,507413,89266,15,8570,22027,22203,53606,26,39880,29,10
1051,RELIANCE,Mar 2021,466307,385517,80790,17,22432,21189,26572,55461,3,53739,39,9
1052,RELIANCE,Mar 2022,694673,586092,108581,16,19600,14584,29782,83815,19,67845,45,9
1053,RELIANCE,Mar 2023,876396,734078,142318,16,12020,19571,40303,94464,22,74088,49,9
1054,RELIANCE,Mar 2024,899041,736543,162498,18,16179,23118,50832,104727,25,79020,51,10
1055,RELIANCE,TTM,939838,775710,164128,17,17607,23875,53226,104634,,79941,51,
1056,SBILIFE,Mar 2013,14870,14443,427,3,292,4,25,690,9,630,6,8
1057,SBILIFE,Mar 2014,17258,16747,511,3,344,5,35,816,11,728,7,14
1058,SBILIFE,Mar 2015,23399,22505,794,3,183,4,34,939,13,815,8,15
1059,SBILIFE,Mar 2016,19324,18404,920,5,129,5,37,1007,16,844,8,14
1060,SBILIFE,Mar 2017,30548,29479,1068,4,139,5,48,1154,17,955,10,16
1061,SBILIFE,Mar 2018,34068,32736,1332,4,156,6,59,1422,19,1150,12,17
1062,SBILIFE,Mar 2019,44604,43130,1474,3,266,8,92,1642,19,1327,13,15
1063,SBILIFE,Mar 2020,43798,42447,1351,3,529,0,89,1790,21,1422,14,0
1064,SBILIFE,Mar 2021,81913,81040,872,1,867,0,99,1640,11,1456,15,17
1065,SBILIFE,Mar 2022,82983,82254,730,1,1032,0,75,1687,11,1506,15,13
1066,SBILIFE,Mar 2023,80636,80514,122,0,1862,10,68,1906,10,1721,17,15
1067,SBILIFE,Mar 2024,131988,131742,246,0,1917,9,76,2078,9,1894,19,14
1068,SBILIFE,TTM,130073,129065,1007,1,1636,0,0,2643,,2411,24,
1069,SBIN,Mar 2013,167976,66283,-5124,-3,32584,106818,1577,25882,29,18555,26,16
1070,SBIN,Mar 2014,189062,82198,-14614,-8,37882,121479,1942,21326,32,14807,19,16
1071,SBIN,Mar 2015,207974,96675,-21879,-11,49315,133179,1581,25855,32,17832,23,15
1072,SBIN,Mar 2016,220633,109985,-32399,-15,52828,143047,2252,18177,30,13019,16,17
1073,SBIN,Mar 2017,230447,145666,-64334,-28,68193,149115,2915,945,99,-97,0,859
1074,SBIN,Mar 2018,228970,169065,-86697,-38,77557,146603,3105,-12245,-66,-3749,-5,0
1075,SBIN,Mar 2019,253322,166104,-68649,-27,77365,155867,3496,5220,41,3351,3,0
1076,SBIN,Mar 2020,269852,172909,-64181,-24,98159,161124,3662,30317,40,21140,22,0
1077,SBIN,Mar 2021,278115,192821,-70715,-25,107222,156010,3711,32796,26,23888,25,16
1078,SBIN,Mar 2022,289973,197349,-63570,-22,117000,156194,3691,49739,27,37183,40,18
1079,SBIN,Mar 2023,350845,204303,-43439,-12,122534,189981,3696,75399,25,57750,62,18
1080,SBIN,Mar 2024,439189,239750,-60297,-14,155386,259736,3849,91240,25,69543,75,18
1081,SBIN,TTM,469625,244759,-59190,-13,157189,284056,0,97999,,74461,80,
1082,SHREECEM,Jun 2013,5418,3857,1561,29,187,193,436,1119,10,1004,288,7
1083,SHREECEM,Jun 2014,5715,4325,1390,24,104,129,550,815,3,787,226,10
1084,SHREECEM,Jun 2015,6259,4916,1344,21,102,121,925,401,-6,426,122,20
1085,SHREECEM,Mar 2016 9m,5514,4107,1407,26,673,76,828,1176,3,1143,328,7
1086,SHREECEM,Mar 2017,8594,6081,2513,29,362,129,1215,1531,13,1339,384,36
1087,SHREECEM,Mar 2018,9833,7360,2473,25,389,135,899,1827,24,1384,397,13
1088,SHREECEM,Mar 2019,12555,9758,2797,22,69,248,1472,1146,11,1015,289,21
1089,SHREECEM,Mar 2020,12868,9098,3771,29,263,291,1808,1934,20,1544,426,26
1090,SHREECEM,Mar 2021,13560,9468,4091,30,426,251,1262,3004,24,2337,646,9
1091,SHREECEM,Mar 2022,15010,11300,3710,25,544,263,1146,2892,19,1269,352,14
1092,SHREECEM,Mar 2023,17852,14893,2960,17,459,263,1661,1495,15,2369,664,28
1093,SHREECEM,Mar 2024,20521,16003,4518,22,597,258,1897,2959,19,1733,480,16
1094,SHREECEM,TTM,19802,15576,4226,21,618,229,2566,2049,,1733,480,
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179,31,7,3092,23,2163,32,1463,12,11
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999,24,4,4233,33,1970,31,1358,11,12
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691,18,2,4706,43,1650,38,1028,8,22
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824,18,3,5088,38,1789,34,1184,9,19
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972,18,1,5219,35,1938,35,1266,10,7
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805,28,127,6409,37,3896,35,2549,20,10
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801,24,20,7564,43,3778,32,2576,20,11
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565,22,14,8313,141,3439,27,2512,20,5
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402,20,14,9089,137,3278,24,2499,18,18
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666,19,18,9773,135,3549,24,2721,20,20
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799,29,16,12987,601,8214,27,6020,32,22
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523,29,25,15588,588,9960,26,7399,39,23
1107,SHRIRAMFIN,TTM,39864,11228,11416,29,1800,17220,628,12588,,9454,50,
1108,SIEMENS,Sep 2011,11955,10784,1171,10,299,26,154,1290,33,868,,24
1109,SIEMENS,Sep 2014,10678,10559,119,1,985,31,229,844,28,603,17,35
1110,SIEMENS,Sep 2015,10563,9565,998,9,943,30,224,1688,30,1174,33,30
1111,SIEMENS,Sep 2016,10837,9815,1021,9,3156,11,228,3938,26,2914,82,41
1112,SIEMENS,Sep 2017,11065,10008,1056,10,818,8,198,1669,32,1137,32,22
1113,SIEMENS,Sep 2018,12795,11468,1327,10,280,8,198,1402,36,901,25,28
1114,SIEMENS,Sep 2019,13084,11594,1490,11,398,12,199,1678,34,1099,31,23
1115,SIEMENS,Sep 2020,9946,8944,1003,10,315,30,252,1036,26,769,22,32
1116,SIEMENS,Sep 2021,13198,11746,1452,11,321,24,297,1452,25,1089,31,26
1117,SIEMENS,Sep 2022,16138,14278,1860,12,487,36,317,1993,23,1543,43,23
1118,SIEMENS,Sep 2023,19554,17067,2487,13,496,23,321,2640,26,1962,55,18
1119,SIEMENS,Sep 2024,22240,19136,3104,14,925,60,330,3639,25,2718,76,16
1120,SUNPHARMA,Mar 2013,11131,6346,4784,43,-90,43,336,4315,20,3469,14,9
1121,SUNPHARMA,Mar 2014,16080,9078,7003,44,-1968,44,409,4581,15,3879,15,10
1122,SUNPHARMA,Mar 2015,27392,19498,7894,29,283,579,1195,6403,14,5476,22,14
1123,SUNPHARMA,Mar 2016,28487,20313,8174,29,-42,523,1038,6571,14,5658,19,5
1124,SUNPHARMA,Mar 2017,31578,21476,10102,32,610,400,1265,9048,13,7846,29,12
1125,SUNPHARMA,Mar 2018,26489,20858,5631,21,-135,518,1500,3479,26,2542,9,23
1126,SUNPHARMA,Mar 2019,29066,22689,6377,22,-258,555,1753,3810,16,3208,11,25
1127,SUNPHARMA,Mar 2020,32838,25855,6983,21,382,303,2053,5010,16,4172,16,25
1128,SUNPHARMA,Mar 2021,33498,25028,8470,25,-3449,141,2080,2799,18,2272,12,62
1129,SUNPHARMA,Mar 2022,38654,28397,10258,27,-3505,127,2144,4481,24,3389,14,73
1130,SUNPHARMA,Mar 2023,43886,32235,11650,27,459,172,2529,9408,9,8513,35,33
1131,SUNPHARMA,Mar 2024,48497,35479,13018,28,865,238,2557,11088,13,9610,40,34
1132,SUNPHARMA,TTM,50308,36249,14059,27,1571,239,2554,12837,,11117,46,
1133,TATACONSUM,Mar 2013,7351,6581,770,10,56,84,105,637,26,445,6,36
1134,TATACONSUM,Mar 2014,7738,6986,752,10,170,87,129,707,26,510,7,29
1135,TATACONSUM,Mar 2015,7993,7201,792,10,-77,82,133,500,43,273,4,6
1136,TATACONSUM,Mar 2016,6637,6271,366,6,38,117,117,170,99,-37,0,-999
1137,TATACONSUM,Mar 2017,6780,5988,791,12,88,43,126,662,30,455,6,38
1138,TATACONSUM,Mar 2018,6815,5976,839,12,73,52,116,753,25,556,8,30
1139,TATACONSUM,Mar 2019,7252,6466,786,11,124,78,123,735,36,457,6,39
1140,TATACONSUM,Mar 2020,9637,8345,1292,13,-163,69,242,809,34,460,5,54
1141,TATACONSUM,Mar 2021,11602,10058,1544,13,91,73,255,1311,24,930,9,44
1142,TATACONSUM,Mar 2022,12425,10707,1719,14,88,87,278,1456,26,1015,10,60
1143,TATACONSUM,Mar 2023,13783,11927,1856,13,328,130,304,1794,25,1320,12,65
1144,TATACONSUM,Mar 2024,15206,12922,2284,15,-81,87,377,1696,23,1215,12,64
1145,TATACONSUM,TTM,16297,13802,2496,15,-168,268,499,1560,,1170,12,
1146,TATAMOTORS,Mar 2013,188793,164197,24596,13,213,3560,7601,13647,28,9976,35,6
1147,TATAMOTORS,Mar 2014,232834,197980,34853,15,-157,4749,11078,18869,25,14050,48,5
1148,TATAMOTORS,Mar 2015,263159,223920,39239,15,714,4861,13389,21703,35,14073,48,0
1149,TATAMOTORS,Mar 2016,273046,234650,38395,14,-2670,4889,16711,14126,21,11678,40,1
1150,TATAMOTORS,Mar 2017,269693,240104,29589,11,1869,4238,17905,9315,35,7557,26,0
1151,TATAMOTORS,Mar 2018,291550,260093,31458,11,5933,4682,21554,11155,39,9091,31,0
1152,TATAMOTORS,Mar 2019,301938,277274,24664,8,-26686,5759,23591,-31371,-8,-28724,-100,0
1153,TATAMOTORS,Mar 2020,261068,243081,17987,7,102,7243,21425,-10580,4,-11975,-39,0
1154,TATAMOTORS,Mar 2021,249795,217507,32287,13,-11118,8097,23547,-10474,24,-13395,-41,0
1155,TATAMOTORS,Mar 2022,278454,253734,24720,9,2424,9312,24836,-7003,60,-11309,-34,0
1156,TATAMOTORS,Mar 2023,345967,314151,31816,9,6664,10225,24860,3394,21,2690,7,32
1157,TATAMOTORS,Mar 2024,437928,378389,59538,14,5673,9986,27270,27955,-14,31807,94,7
1158,TATAMOTORS,TTM,440061,379564,60497,14,6617,8841,26580,31693,,33816,99,
1159,TATAPOWER,Mar 2013,33177,27583,5595,17,375,2642,2052,1277,92,123,0,-319
1160,TATAPOWER,Mar 2014,35726,28810,6916,19,229,3440,2730,975,99,12,-1,-114
1161,TATAPOWER,Mar 2015,33593,27292,6301,19,1056,3699,2174,1484,72,457,1,210
1162,TATAPOWER,Mar 2016,29494,27389,2105,7,4060,3236,1649,1281,53,786,2,53
1163,TATAPOWER,Mar 2017,27588,22114,5473,20,1297,3365,1956,1450,24,1100,3,39
1164,TATAPOWER,Mar 2018,26840,24545,2295,9,6586,3761,2346,2773,6,2611,9,15
1165,TATAPOWER,Mar 2019,29881,26811,3070,10,7186,4170,2393,3693,29,2606,9,15
1166,TATAPOWER,Mar 2020,29136,22331,6805,23,2280,4494,2634,1958,33,1316,4,41
1167,TATAPOWER,Mar 2021,32703,25782,6921,21,1775,4010,2745,1941,26,1439,4,44
1168,TATAPOWER,Mar 2022,42816,35785,7031,16,2486,3859,3122,2535,15,2156,5,32
1169,TATAPOWER,Mar 2023,55109,47381,7728,14,5540,4372,3439,5457,30,3810,10,19
1170,TATAPOWER,Mar 2024,61449,50714,10735,17,3416,4633,3786,5732,25,4280,12,17
1171,TATAPOWER,TTM,63489,52432,11057,17,3708,4549,3927,6289,,4403,12,
1172,TATASTEEL,Mar 2013,134712,130746,3965,3,1445,3968,5575,-4133,78,-7272,-6,-11
1173,TATASTEEL,Mar 2014,148614,132430,16184,11,716,4337,5841,6722,45,3665,3,27
1174,TATASTEEL,Mar 2015,139504,136095,3409,2,5994,4848,5944,-1388,99,-3939,-3,-20
1175,TATASTEEL,Mar 2016,101965,102590,-625,-1,10346,4221,5306,193,99,-497,0,-203
1176,TATASTEEL,Mar 2017,112299,99156,13144,12,-3789,5072,5673,-1391,99,-4169,-4,-23
1177,TATASTEEL,Mar 2018,123249,101816,21433,17,10898,5455,5742,21135,16,17743,12,9
1178,TATASTEEL,Mar 2019,157669,128351,29318,19,1524,7660,7342,15841,42,9122,9,15
1179,TATASTEEL,Mar 2020,139817,122354,17463,12,-2884,7533,8441,-1395,-99,1174,1,74
1180,TATASTEEL,Mar 2021,156294,125790,30504,20,180,7607,9234,13844,41,8190,6,40
1181,TATASTEEL,Mar 2022,243959,180469,63490,26,1300,5462,9101,50227,17,41749,33,16
1182,TATASTEEL,Mar 2023,243353,211053,32300,13,1569,6299,9335,18235,56,8075,7,50
1183,TATASTEEL,Mar 2024,229171,206923,22248,10,-6005,7508,9882,-1147,99,-4910,-4,-101
1184,TATASTEEL,TTM,221012,195697,25314,11,371,7394,10269,8022,,2527,2,
1185,TCS,Mar 2013,62989,44950,18040,29,1178,48,1080,18090,22,14076,36,31
1186,TCS,Mar 2014,81809,56657,25153,31,1637,39,1349,25402,24,19332,49,33
1187,TCS,Mar 2015,94648,70167,24482,26,3720,104,1799,26298,24,20060,51,78
1188,TCS,Mar 2016,108646,77969,30677,28,3084,33,1888,31840,24,24338,62,35
1189,TCS,Mar 2017,117966,85655,32311,27,4221,32,1987,34513,24,26357,67,35
1190,TCS,Mar 2018,123104,90588,32516,26,3642,52,2014,34092,24,25880,67,37
1191,TCS,Mar 2019,146463,106957,39506,27,4311,198,2056,41563,24,31562,84,36
1192,TCS,Mar 2020,156949,114840,42109,27,4592,924,3529,42248,23,32447,86,85
1193,TCS,Mar 2021,164177,117631,46546,28,1916,637,4065,43760,26,32562,88,43
1194,TCS,Mar 2022,191754,138697,53057,28,4018,784,4604,51687,26,38449,105,41
1195,TCS,Mar 2023,225458,166199,59259,26,3449,779,5022,56907,26,42303,115,100
1196,TCS,Mar 2024,240893,176597,64296,27,3464,778,4985,61997,26,46099,127,58
1197,TCS,TTM,252082,184491,67591,27,4091,795,5109,65778,,49006,135,
1198,TECHM,Mar 2013,6873,5451,1422,21,-141,103,200,978,24,1307,25,5
1199,TECHM,Mar 2014,18802,14630,4172,22,244,80,522,3815,20,3062,32,15
1200,TECHM,Mar 2015,22621,18428,4193,19,106,69,611,3618,27,2659,27,22
1201,TECHM,Mar 2016,26494,22234,4260,16,453,97,759,3857,22,3027,31,35
1202,TECHM,Mar 2017,29141,24956,4184,14,775,129,978,3853,26,2851,29,28
1203,TECHM,Mar 2018,30773,26063,4710,15,1417,162,1085,4879,22,3786,39,33
1204,TECHM,Mar 2019,34742,28471,6271,18,534,133,1129,5543,23,4289,44,29
1205,TECHM,Mar 2020,36868,31365,5503,15,1192,192,1446,5058,23,3897,42,32
1206,TECHM,Mar 2021,37855,31059,6796,18,788,174,1458,5953,27,4353,46,89
1207,TECHM,Mar 2022,44646,36626,8020,18,1115,163,1520,7452,24,5630,57,47
1208,TECHM,Mar 2023,53290,45527,7763,15,965,326,1957,6446,25,4857,50,91
1209,TECHM,Mar 2024,51996,47489,4506,9,927,392,1817,3224,26,2397,24,150
1210,TECHM,TTM,52476,46253,6223,12,1072,295,1852,5148,,3775,38,
1211,TITAN,Mar 2013,10123,9109,1014,10,99,51,56,1006,28,725,8,26
1212,TITAN,Mar 2014,10927,9880,1047,10,117,87,68,1010,27,735,8,25
1213,TITAN,Mar 2015,11913,10761,1153,10,67,81,90,1049,22,816,9,25
1214,TITAN,Mar 2016,11276,10337,939,8,69,42,98,868,22,675,8,29
1215,TITAN,Mar 2017,13261,12097,1164,9,-42,38,111,973,28,697,8,32
1216,TITAN,Mar 2018,16120,14476,1644,10,70,53,131,1530,28,1102,13,29
1217,TITAN,Mar 2019,19779,17785,1994,10,178,53,163,1957,29,1389,16,32
1218,TITAN,Mar 2020,21052,18589,2463,12,153,166,348,2102,29,1493,17,24
1219,TITAN,Mar 2021,21644,19919,1725,8,180,203,375,1327,27,974,11,37
1220,TITAN,Mar 2022,28799,25455,3344,12,177,218,399,2904,24,2198,24,31
1221,TITAN,Mar 2023,40575,35693,4882,12,306,300,441,4447,26,3274,37,27
1222,TITAN,Mar 2024,51084,45792,5292,10,534,619,584,4623,24,3496,39,28
1223,TITAN,TTM,54458,49219,5239,10,538,840,647,4290,,3243,37,
1224,TORNTPHARM,Mar 2013,3203,2506,697,22,1,34,83,582,25,435,13,45
1225,TORNTPHARM,Mar 2014,4172,3216,955,23,34,59,87,844,21,664,20,25
1226,TORNTPHARM,Mar 2015,4636,3616,1020,22,286,175,191,940,20,751,22,25
1227,TORNTPHARM,Mar 2016,6687,3954,2733,41,32,184,238,2343,26,1733,51,34
1228,TORNTPHARM,Mar 2017,5816,4438,1377,24,223,206,307,1088,14,934,28,25
1229,TORNTPHARM,Mar 2018,5950,4601,1349,23,299,308,409,931,27,678,20,35
1230,TORNTPHARM,Mar 2019,7673,5690,1983,26,-300,504,618,562,22,436,13,66
1231,TORNTPHARM,Mar 2020,7939,5769,2170,27,121,451,654,1187,14,1025,30,53
1232,TORNTPHARM,Mar 2021,8005,5524,2480,31,57,353,658,1526,18,1252,37,47
1233,TORNTPHARM,Mar 2022,8508,6077,2431,29,-288,255,662,1226,37,777,23,105
1234,TORNTPHARM,Mar 2023,9620,6778,2842,30,45,333,707,1847,33,1245,37,60
1235,TORNTPHARM,Mar 2024,10728,7360,3368,31,146,354,808,2352,30,1656,49,57
1236,TORNTPHARM,TTM,11302,7662,3640,32,72,276,797,2639,,1862,55,
1237,TRENT,Mar 2013,2132,2128,5,0,58,29,45,-10,99,-27,-1,-87
1238,TRENT,Mar 2014,2333,2343,-10,0,91,26,54,1,99,-19,-1,-125
1239,TRENT,Mar 2015,2284,2196,88,4,208,22,75,200,35,129,4,26
1240,TRENT,Mar 2016,1686,1596,90,5,86,48,39,90,39,55,2,54
1241,TRENT,Mar 2017,1812,1679,134,7,81,46,41,128,34,85,3,39
1242,TRENT,Mar 2018,2157,1949,208,10,27,44,46,147,41,87,3,44
1243,TRENT,Mar 2019,2630,2390,241,9,30,51,52,165,44,95,3,45
1244,TRENT,Mar 2020,3486,2957,529,15,147,263,247,165,36,106,3,29
1245,TRENT,Mar 2021,2593,2479,114,4,199,261,257,-205,-12,-181,-4,-15
1246,TRENT,Mar 2022,4498,3903,595,13,152,325,311,111,69,35,3,57
1247,TRENT,Mar 2023,8242,7128,1114,14,341,409,494,552,29,394,13,18
1248,TRENT,Mar 2024,12375,10404,1971,16,989,368,671,1921,23,1477,42,8
1249,TRENT,TTM,15025,12672,2354,16,960,196,756,2362,,1809,51,
1250,TVSMOTOR,Mar 2013,7510,7072,438,6,130,103,176,290,32,198,4,30
1251,TVSMOTOR,Mar 2014,8384,7892,492,6,44,80,149,307,39,187,4,37
1252,TVSMOTOR,Mar 2015,10256,9650,605,6,80,62,179,444,28,328,7,28
1253,TVSMOTOR,Mar 2016,11377,10558,819,7,93,70,262,580,26,429,9,28
1254,TVSMOTOR,Mar 2017,12463,11591,871,7,163,60,317,658,23,509,11,23
1255,TVSMOTOR,Mar 2018,16340,14769,1571,10,71,338,374,931,29,665,14,24
1256,TVSMOTOR,Mar 2019,20160,17997,2163,11,25,663,442,1083,33,725,15,24
1257,TVSMOTOR,Mar 2020,18849,16585,2264,12,12,855,556,865,25,647,13,27
1258,TVSMOTOR,Mar 2021,19421,17189,2232,11,36,881,565,822,26,608,13,28
1259,TVSMOTOR,Mar 2022,24355,21601,2755,11,-5,940,743,1067,31,731,16,24
1260,TVSMOTOR,Mar 2023,31974,27947,4027,13,136,1368,859,1936,32,1309,28,18
1261,TVSMOTOR,Mar 2024,39145,33645,5500,14,106,1928,975,2703,34,1779,36,23
1262,TVSMOTOR,TTM,42886,36696,6190,14,95,2064,1038,3182,,2094,42,
1263,ULTRACEMCO,Mar 2013,20514,15674,4839,24,304,252,1023,3867,30,2688,98,9
1264,ULTRACEMCO,Mar 2014,20730,16695,4035,19,322,361,1139,2858,23,2213,80,11
1265,ULTRACEMCO,Mar 2015,23306,18881,4425,19,350,587,1203,2986,30,2102,76,12
1266,ULTRACEMCO,Mar 2016,25153,20252,4901,19,464,566,1377,3421,28,2480,90,11
1267,ULTRACEMCO,Mar 2017,25375,20162,5212,21,648,640,1348,3872,30,2714,99,10
1268,ULTRACEMCO,Mar 2018,30979,24834,6145,20,242,1238,1848,3301,33,2224,81,13
1269,ULTRACEMCO,Mar 2019,41462,34115,7347,18,350,1778,2451,3468,31,2400,88,13
1270,ULTRACEMCO,Mar 2020,42430,33184,9246,22,651,1992,2723,5183,-11,5751,199,7
1271,ULTRACEMCO,Mar 2021,44726,33158,11568,26,619,1486,2700,8001,32,5462,189,20
1272,ULTRACEMCO,Mar 2022,52599,41084,11514,22,669,945,2715,8524,14,7334,254,15
1273,ULTRACEMCO,Mar 2023,63240,52620,10620,17,507,823,2888,7416,32,5073,175,22
1274,ULTRACEMCO,Mar 2024,70908,57940,12969,18,567,968,3145,9422,26,7004,243,29
1275,ULTRACEMCO,TTM,71317,59261,12056,17,739,1216,3478,8101,,6252,216,
1276,UNIONBANK,Mar 2013,25169,7268,325,1,2868,17575,156,3037,30,2146,36,22
1277,UNIONBANK,Mar 2014,29394,8829,-902,-3,3141,21467,198,2040,18,1687,27,15
1278,UNIONBANK,Mar 2015,32164,9498,-973,-3,3957,23640,225,2759,36,1771,28,22
1279,UNIONBANK,Mar 2016,32316,10349,-1928,-6,3934,23894,249,1758,24,1347,20,10
1280,UNIONBANK,Mar 2017,32817,13871,-4830,-15,5430,23771,241,359,-58,573,8,0
1281,UNIONBANK,Mar 2018,32952,21181,-11700,-36,5462,23471,368,-6607,-21,-5212,-45,0
1282,UNIONBANK,Mar 2019,34314,19019,-8601,-25,5042,23896,374,-3933,-25,-2922,-17,0
1283,UNIONBANK,Mar 2020,37479,21166,-9523,-25,5789,25837,417,-4151,-27,-3121,-9,0
1284,UNIONBANK,Mar 2021,69311,36270,-11071,-16,14307,44112,908,2327,-22,2863,4,0
1285,UNIONBANK,Mar 2022,68230,32264,-4213,-6,13524,40178,745,8566,39,5265,8,25
1286,UNIONBANK,Mar 2023,81163,36155,-3024,-4,15915,48033,745,12147,31,8512,12,24
1287,UNIONBANK,Mar 2024,100376,32422,4590,5,17813,63364,895,21508,36,13797,18,20
1288,UNIONBANK,TTM,107058,35514,2090,2,20440,69454,0,22530,,16344,21,
1289,UNITDSPR,Mar 2013,10378,9287,1091,11,146,985,178,73,99,-105,-2,-31
1290,UNITDSPR,Mar 2014,10508,13876,-3368,-32,681,1323,203,-4213,7,-4489,-62,0
1291,UNITDSPR,Mar 2015,9254,9619,-366,-4,-360,687,223,-1635,3,-1687,-23,0
1292,UNITDSPR,Mar 2016,8495,8162,333,4,648,457,157,366,61,143,2,0
1293,UNITDSPR,Mar 2017,8818,7826,991,11,-265,375,189,163,43,93,1,0
1294,UNITDSPR,Mar 2018,8591,7381,1209,14,172,278,192,912,28,652,9,0
1295,UNITDSPR,Mar 2019,9341,7947,1394,15,70,237,215,1012,32,684,10,0
1296,UNITDSPR,Mar 2020,9325,7756,1569,17,89,212,285,1160,47,621,9,0
1297,UNITDSPR,Mar 2021,8131,7080,1051,13,-25,188,299,540,33,362,5,0
